FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
5567.84,0.168118,0.161286,2.44141,0.179603,0.152822,0.015296,1,12000,1.50087,0,
5569.11,0.16858,0.161286,2.44141,0.179562,0.153331,0.015249,1,12000,1.50087,0,
5567.64,0.170781,0.161286,2.44141,0.179609,0.153849,0.016932,1,12000,1.50087,0,
5565.15,0.169306,0.161286,2.44141,0.17969,0.153519,0.015787,1,12000,1.50087,0,
5563.28,0.16983,0.161286,2.44141,0.17975,0.152465,0.017365,1,12000,1.50087,0,
5560.83,0.170308,0.161286,2.44141,0.179829,0.152708,0.0176,1,12000,1.50087,0,
5392.23,0.727994,0.161286,2.44141,0.185452,0.149018,0.578976,1,12000,1.50087,0,
5277.27,0.572784,0.161286,2.44141,0.189492,0.151811,0.420973,1,12000,1.50087,0,
5276.51,0.170556,0.161286,2.44141,0.189519,0.154347,0.016209,1,12000,1.50087,0,
5274.11,0.170189,0.161286,2.44141,0.189605,0.153959,0.01623,1,12000,1.50087,0,
5272.57,0.169827,0.161286,2.44141,0.189661,0.153405,0.016422,1,12000,1.50087,0,
5242.21,0.271708,0.161286,2.44141,0.190759,0.154617,0.117091,1,12000,1.50087,0,
5239.68,0.177191,0.161286,2.44141,0.190851,0.15197,0.025221,1,12000,1.50087,0,
5239,0.17412,0.161286,2.44141,0.190876,0.152868,0.021252,1,12000,1.50087,0,
5237.5,0.171555,0.161286,2.44141,0.190931,0.155409,0.016146,1,12000,1.50087,0,
5235.61,0.168925,0.161286,2.44141,0.191,0.152911,0.016014,1,12000,1.50087,0,
5234.17,0.167354,0.161286,2.44141,0.191052,0.152346,0.015008,1,12000,1.50087,0,
5233.2,0.167802,0.161286,2.44141,0.191088,0.152293,0.015509,1,12000,1.50087,0,
5372.16,0.168085,0.161286,2.44141,0.186145,0.152854,0.015231,1,12000,1.50087,0,
5419.06,0.174217,0.161286,2.44141,0.184534,0.155785,0.018432,1,12000,1.50087,0,
5434.13,0.165267,0.161286,2.44141,0.184022,0.149909,0.015358,1,12000,1.50087,0,
5439.44,0.167839,0.161286,2.44141,0.183843,0.15253,0.015309,1,12000,1.50087,0,
5441.61,0.168323,0.161286,2.44141,0.183769,0.152564,0.015759,1,12000,1.50087,0,
5443.94,0.167283,0.161286,2.44141,0.18369,0.151813,0.01547,1,12000,1.50087,0,
5439.71,0.187111,0.161286,2.44141,0.183833,0.151662,0.035449,1,12000,1.50087,0,
5440.54,0.173901,0.161286,2.44141,0.183805,0.154724,0.019177,1,12000,1.50087,0,
5441.68,0.169772,0.161286,2.44141,0.183767,0.152966,0.016806,1,12000,1.50087,0,
5442.94,0.168484,0.161286,2.44141,0.183724,0.153278,0.015206,1,12000,1.50087,0,
5446.07,0.168509,0.161286,2.44141,0.183619,0.153192,0.015317,1,12000,1.50087,0,
5446.88,0.1733,0.161286,2.44141,0.183591,0.152349,0.020951,1,12000,1.50087,0,
