FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
86.3598,12.5719,3.82152,14.3175,11.5795,0.090417,12.4815,1,2,8.07428,0,
86.3426,12.6592,3.82152,14.3175,11.5818,0.031709,12.6275,1,2,8.07428,0,
86.3717,10.6493,3.82152,14.3175,11.5779,0.068334,10.581,1,2,8.07428,0,
86.4009,11.1811,3.82152,14.3175,11.5739,0.133911,11.0472,1,2,8.07428,0,
86.1839,14.2139,3.82152,14.3175,11.6031,0.360065,13.8538,1,2,8.07428,0,
86.1704,12.9081,3.82152,14.3175,11.6049,0.077117,12.831,1,2,8.07428,0,
86.0532,12.3029,3.82152,14.3175,11.6207,0.107011,12.1959,1,2,8.07428,0,
86.2375,10.8781,3.82152,14.3175,11.5959,0.070316,10.8078,1,2,8.07428,0,
86.1609,12.3851,3.82152,14.3175,11.6062,0.096912,12.2882,1,2,8.07428,0,
86.2077,11.5922,3.82152,14.3175,11.5999,0.092525,11.4997,1,2,8.07428,0,
86.2654,9.83077,3.82152,14.3175,11.5921,0.081401,9.74937,1,2,8.07428,0,
86.3356,12.1448,3.82152,14.3175,11.5827,0.1281,12.0167,1,2,8.07428,0,
86.2856,12.1464,3.82152,14.3175,11.5894,0.136985,12.0095,1,2,8.07428,0,
86.2387,10.4679,3.82152,14.3175,11.5957,0.083565,10.3843,1,2,8.07428,0,
86.2137,12.5224,3.82152,14.3175,11.5991,0.127783,12.3947,1,2,8.07428,0,
86.3078,11.1163,3.82152,14.3175,11.5864,0.087196,11.0291,1,2,8.07428,0,
86.3451,9.99958,3.82152,14.3175,11.5814,0.083382,9.9162,1,2,8.07428,0,
86.4139,12.8401,3.82152,14.3175,11.5722,0.105018,12.7351,1,2,8.07428,0,
86.3869,11.7449,3.82152,14.3175,11.5758,0.085371,11.6595,1,2,8.07428,0,
86.4956,10.8334,3.82152,14.3175,11.5613,0.084698,10.7487,1,2,8.07428,0,
86.2751,13.3542,3.82152,14.3175,11.5908,0.06652,13.2877,1,2,8.07428,0,
86.3427,11.7244,3.82152,14.3175,11.5818,0.087855,11.6365,1,2,8.07428,0,
86.4326,10.4635,3.82152,14.3175,11.5697,0.082403,10.3811,1,2,8.07428,0,
86.3256,11.3076,3.82152,14.3175,11.584,0.149309,11.1583,1,2,8.07428,0,
86.1354,14.0082,3.82152,14.3175,11.6096,0.326406,13.6818,1,2,8.07428,0,
86.2279,11.8631,3.82152,14.3175,11.5972,0.03712,11.826,1,2,8.07428,0,
86.2777,9.96914,3.82152,14.3175,11.5905,0.11116,9.85798,1,2,8.07428,0,
86.2727,12.7389,3.82152,14.3175,11.5911,0.104658,12.6342,1,2,8.07428,0,
86.2363,11.6511,3.82152,14.3175,11.596,0.095959,11.5552,1,2,8.07428,0,
86.2119,10.133,3.82152,14.3175,11.5993,0.042781,10.0902,1,2,8.07428,0,
86.095,13.7406,3.82152,14.3175,11.6151,0.137634,13.603,1,2,8.07428,0,
86.0493,12.0973,3.82152,14.3175,11.6212,0.040686,12.0566,1,2,8.07428,0,
85.9786,11.1161,3.82152,14.3175,11.6308,0.074741,11.0414,1,2,8.07428,0,
86.108,10.6049,3.82152,14.3175,11.6133,0.093777,10.5111,1,2,8.07428,0,
86.1183,12.3947,3.82152,14.3175,11.6119,0.108849,12.2858,1,2,8.07428,0,
86.0247,12.0225,3.82152,14.3175,11.6246,0.136771,11.8857,1,2,8.07428,0,
86.1449,10.753,3.82152,14.3175,11.6084,0.083082,10.6699,1,2,8.07428,0,
86.1785,11.0738,3.82152,14.3175,11.6038,0.105607,10.9682,1,2,8.07428,0,
86.0716,11.7017,3.82152,14.3175,11.6182,0.117478,11.5842,1,2,8.07428,0,
86.0033,12.0907,3.82152,14.3175,11.6275,0.087652,12.0031,1,2,8.07428,0,
85.8866,11.7197,3.82152,14.3175,11.6433,0.077633,11.6421,1,2,8.07428,0,
85.9128,10.8189,3.82152,14.3175,11.6397,0.090709,10.7282,1,2,8.07428,0,
85.7841,11.967,3.82152,14.3175,11.6572,0.083696,11.8833,1,2,8.07428,0,
85.7389,11.4025,3.82152,14.3175,11.6633,0.075071,11.3274,1,2,8.07428,0,
85.818,11.7944,3.82152,14.3175,11.6526,0.087636,11.7067,1,2,8.07428,0,
85.7215,11.0189,3.82152,14.3175,11.6657,0.041827,10.9771,1,2,8.07428,0,
85.82,12.3667,3.82152,14.3175,11.6523,0.094471,12.2722,1,2,8.07428,0,
85.7615,12.5981,3.82152,14.3175,11.6602,0.043246,12.5548,1,2,8.07428,0,
85.523,13.0512,3.82152,14.3175,11.6928,0.068269,12.9829,1,2,8.07428,0,
85.5971,11.559,3.82152,14.3175,11.6826,0.047189,11.5118,1,2,8.07428,0,
85.5305,11.7765,3.82152,14.3175,11.6917,0.090098,11.6864,1,2,8.07428,0,
85.2837,12.6591,3.82152,14.3175,11.7256,0.35509,12.304,1,2,8.07428,0,
85.2807,12.0722,3.82152,14.3175,11.726,0.070695,12.0015,1,2,8.07428,0,
85.2425,10.2311,3.82152,14.3175,11.7312,0.074255,10.1568,1,2,8.07428,0,
85.2111,13.4457,3.82152,14.3175,11.7356,0.387044,13.0587,1,2,8.07428,0,
85.1039,12.884,3.82152,14.3175,11.7503,0.037904,12.8461,1,2,8.07428,0,
84.8807,12.723,3.82152,14.3175,11.7812,0.042047,12.681,1,2,8.07428,0,
84.921,13.13,3.82152,14.3175,11.7756,0.107597,13.0224,1,2,8.07428,0,
